speed_limit_kmh,elevation_gradient,road_length_m,road_curvature,weather_temperature_celsius,weather_humidity_percent,weather_wind_speed_ms,weather_precipitation_mm,traffic_density,traffic_average_speed_kmh,traffic_travel_time_factor,ev_battery_capacity_kwh,ev_efficiency_wh_per_km,ev_battery_level_percent,ev_vehicle_weight_kg,energy_efficiency_factor,temperature_impact,traffic_energy_impact,elevation_energy_impact,hour_of_day,day_of_week,is_weekend,is_rush_hour,speed_elevation_interaction,temperature_traffic_interaction,weather_traffic_interaction,speed_limit_squared,elevation_gradient_squared,temperature_squared,speed_to_limit_ratio,energy_efficiency_ratio,highway_encoded,road_type_encoded,surface_encoded,weather_condition_encoded,traffic_congestion_level_encoded,distance_to_nearest_charger_km,charger_density_per_km2,energy_consumption
76.96296706,-0.009993456,1721.14161,0.093560866,24.63085609,84.30372975,2.58885468,1.412709425,0.08858547,85.40120068,1.656269886,61.57997527,181.0955556,0.882213501,1680.547144,1.2,1.046308561,1.017717094,1.000999346,22,6,1,0,-0.769126032,2.181935968,0.125145529,5923.298298,9.99E-05,606.6790717,1.109640181,0.952894493,1,0,2,0,0,1.372637455,1.879661092,208.3697807
56.23849694,-0.045681802,133.8787482,0.05521968,7.641111039,53.73326809,4.200216858,1.268378574,0.122147473,10.75965548,1.328751893,89.92854623,166.3023444,0.523534398,1603.891297,0.881799798,1.12358889,1.024429495,1.00456818,7,0,0,1,-2.569075882,0.933342408,0.154929238,3162.768539,0.002086827,58.38657791,0.5,1.050547512,1,0,2,0,1,4.926704964,1.46224003,162.3983335
83.81878046,0.042211686,1982.717645,0.055689158,9.297526841,53.2775195,1.055760763,0.924855479,0.149359948,44.45679656,1.977572824,78.22523604,181.2712877,0.470077711,1865.677968,1.171265984,1.107024732,1.02987199,1.004221169,15,0,0,0,3.53813201,1.388678121,0.138136366,7025.587958,0.001781826,86.44400536,0.530391832,1.1,0,3,2,1,1,4.368311218,0.885498382,252.3778045
107.2299462,-0.0407512,621.9211581,0.030483871,0.843008166,48.52806516,4.976544493,2.775016136,0.566872795,71.13252069,1.013953972,98.97569407,183.2900496,0.314682947,1901.53091,0.976857876,1.191569918,1.113374559,1.00407512,11,4,0,0,-4.369748934,0.477878395,1.573081154,11498.26136,0.00166066,0.710662767,0.663364323,1.021893245,1,1,2,2,1,1.133728447,0.199076759,209.0276003
72.71947789,0.044903431,1940.435423,0.068527385,15.47358916,76.9315771,4.206704613,0.947579242,0.071762542,59.80104455,1.85349227,95.90282749,150,0.931573299,1844.00092,0.990135862,1.045264108,1.014352508,1.004490343,20,2,0,0,3.26535406,1.110424086,0.068000695,5288.122464,0.002016318,239.4319616,0.822352501,1.050701201,0,3,2,0,0,0.980761339,1.359267936,154.2974245
114.0667057,-0.046010142,1787.789849,0.028102819,-1.00094629,70.69828842,3.865900555,8.448982622,0.743413898,38.15618648,1.20786515,52.20260842,189.901503,0.995493458,1500,1.088532413,1.210009463,1.14868278,1.004601014,17,3,0,1,-5.248225326,-0.744117383,6.281091106,13011.21335,0.002116933,1.001893474,0.5,1.036504879,1,2,0,1,2,2.11822906,1.63805172,260
93.12806629,-0.1,1700.667605,0.006379472,3.313464154,54.29787082,4.249500501,0.878345603,0.162845401,23.42510146,1.197840517,72.7433389,188.7068115,0.929298168,1873.057016,0.985148757,1.166865358,1.03256908,1.01,21,6,1,0,-9.312806629,0.539582399,0.143034542,8672.836731,0.01,10.9790447,0.5,1.016928701,1,0,0,3,1,4.28575069,1.500953121,194.3845999
49.24009708,-0.013771331,632.7500244,0.093362289,19.23642594,59.95547489,2.262456377,1.086158058,0.229013024,65.79845457,1.985338598,76.50179195,195.7237641,0.75612123,1895.727795,0.956458686,1.007635741,1.045802605,1.001377133,4,0,0,0,-0.678101653,4.405392084,0.248744342,2424.587161,0.00018965,370.040083,1.336277921,0.990294057,1,3,1,2,0,2.58584445,0.716429376,199.3524751
50.46243396,-0.041423817,253.4007363,0.072545437,1.009088989,50.06590728,5.341369663,5.159309819,0.1797704,72.68014721,1.712115862,57.98699661,192.288373,0.710777012,1777.060585,1.013956798,1.18990911,1.03595408,1.004142382,21,6,1,0,-2.09034662,0.181404332,0.927491192,2546.457241,0.001715933,1.018260588,1.440282236,1.063878961,1,3,1,3,2,2.671058456,1.610898465,231.6576073
111.959003,0.052201947,1673.180467,0.056458447,23.43958936,66.30634729,0.790418893,0.047136276,0.248584012,53.39861647,1.706933446,59.02766728,187.6623201,0.47205459,1505.478415,1.045494296,1.034395894,1.049716802,1.005220195,17,6,1,1,5.844477938,5.826707159,0.011717325,12534.81835,0.002725043,549.4143496,0.5,0.960794146,0,0,0,0,0,4.847050478,0.33510239,192.4372078
109.6303669,0.031917675,450.3821202,0.071882795,17.8551167,60.3240522,3.403891484,2.033835735,0.23751163,44.13758038,1.900905163,53.9947228,174.7618227,0.983080285,1909.758046,1.057812241,1.021448833,1.047502326,1.003191768,3,3,0,0,3.499146447,4.240797869,0.48305964,12018.81734,0.001018738,318.8051924,0.5,1.057588839,0,0,0,0,1,2.12097081,1.361580452,211.7594026
74.31082788,-0.069443278,1345.158202,0.075907683,23.14669058,45.02175408,8.367565509,0.628255824,0.695089754,61.34109836,1.639003791,70.1742566,186.6431127,0.731661634,1601.456101,1.145540462,1.031466906,1.139017951,1.006944328,19,5,1,1,-5.160387496,16.08902746,0.436694186,5522.09914,0.004822369,535.769285,0.825466491,0.953501822,0,1,2,1,1,2.883537827,1.503321765,209.3746064
86.62680957,-0.042824962,552.0499017,0.055343737,16.27670652,85.64870891,3.419286955,4.623114993,0.05543353,41.19726563,1.403144226,88.27178678,190.4867845,0.597929776,1824.6021,0.934421575,1.037232935,1.011086706,1.004282496,1,6,1,0,-3.709789827,0.902275292,0.256275582,7504.204135,0.001833977,264.9311752,0.5,0.974598355,0,0,1,1,2,4.040636644,1.463162566,186.503327
38.92483034,0.020387602,1804.263696,0.04225117,6.887147544,84.95983263,3.069549501,0.081255068,0.389068408,41.13269462,1.84159909,82.34182769,180.3950312,0.233781145,1500,0.981882654,1.131128525,1.077813682,1.00203876,2,0,0,0,0.793583957,2.67957153,0.03161378,1515.142417,0.000415654,47.43280129,1.056721231,0.9,1,3,0,1,2,2.082230968,1.710136537,164.3020939
78.15651605,-0.092118224,1136.056307,0.05603954,27.97183064,45.9727805,4.707205795,1.247380001,0.133620613,50.41558471,1.44300185,80.02541061,180.7458285,0.308928638,2016.186719,0.934702051,1.079718306,1.026724123,1.009211822,8,1,0,1,-7.199639426,3.737613146,0.16667568,6108.441001,0.008485767,782.4233091,0.645059264,0.917744796,0,2,1,0,1,0.801622983,1.926224234,168.7355865
33.52792996,0.065383303,1606.413027,0.067880496,9.121804353,84.07351544,3.955348338,1.45537948,0.484836956,31.77599572,1.609487442,51.36703341,167.6787356,0.273712945,1791.262411,1.078899362,1.108781956,1.096967391,1.00653833,2,4,0,0,2.192166803,4.422587856,0.705621757,1124.122087,0.004274976,83.20731466,0.94774702,1.066514856,0,1,2,2,0,2.358051465,1.446415535,214.2021274
76.25807322,0.017229657,1741.171967,0.025647156,26.04881562,72.68268082,6.820777831,2.38315067,0.185780724,10,1.935194107,99.57124818,209.6586159,0.991255069,1704.82462,1.150949192,1.060488156,1.037156145,1.001722966,7,3,0,1,1.313900461,4.839367837,0.442743458,5815.293732,0.000296861,678.5407954,0.5,0.928459161,0,1,1,1,2,4.356083079,1.351430677,260
99.26676142,0.008603034,507.6220376,0.084183924,17.08289781,63.85230672,4.16376869,2.915561155,0.468240152,46.19062405,1.55714761,82.21138608,150,0.620860164,1500,0.927791564,1.029171022,1.09364803,1.000860303,14,3,0,0,0.853995358,7.998898668,1.365182798,9853.889923,7.40E-05,291.8253976,0.5,0.979431773,0,0,2,3,0,1.100575837,0.186359959,167.8010324
65.1394476,0.03164448,424.5712374,0.011109698,12.61600956,47.19811774,5.387371469,2.89668813,0.385567407,43.08771303,1.53776222,92.1551246,184.6730581,0.397376645,1725.933872,0.922761916,1.073839904,1.077113481,1.003164448,23,1,0,0,2.061303925,4.864322095,1.116868531,4243.147633,0.001001373,159.1636973,0.661468812,1.008101182,1,2,0,2,1,4.95318243,0.118096731,190.4289398
62.10492763,-0.003731871,1131.144026,0.012840434,30.87108759,45.88589942,4.472338293,2.15301366,0.113910084,48.45147992,1.339297599,66.84801389,192.8985989,0.773343236,1911.654494,1.025585203,1.108710876,1.022782017,1.000373187,9,1,0,1,-0.231767551,3.516528165,0.245249966,3857.022036,1.39E-05,953.0240489,0.780155163,0.976442243,0,0,1,1,2,3.374979492,0.653331427,203.0919302
104.9666121,0.037800499,1488.750043,0.067607146,14.60794191,58.10308001,2.340789261,4.157468697,0.375960896,21.12289518,1.740151048,69.32152005,203.2259721,0.224654251,1873.269102,0.86523583,1.053920581,1.075192179,1.00378005,21,2,0,0,3.967790348,5.492014927,1.563045656,11017.98966,0.001428878,213.3919667,0.5,0.933662683,0,0,0,0,1,3.752915247,1.909970543,175.3951052
106.0858344,-0.038351914,419.5789254,0.044408124,6.567157194,59.42012223,2.878395268,1.155517067,0.110389831,12.8842761,1.316751986,85.22467009,157.6908665,0.82984236,1696.271526,1.046489367,1.134328428,1.022077966,1.003835191,22,2,0,0,-4.068594796,0.724947375,0.127557334,11254.20426,0.001470869,43.12755361,0.5,0.9,0,2,0,2,2,3.866229529,0.39289174,156.3135992
55.56717503,-0.047309508,889.643302,0.059744094,3.256401714,54.1558072,1.111464202,5.147823992,0.568490874,36.51449616,1.33514498,58.17780535,150,0.442672971,1500,1.045106782,1.167435983,1.113698175,1.004730951,9,3,0,1,-2.628855691,1.851234656,2.92649096,3087.710941,0.00223819,10.60415212,0.657123493,1.006675016,1,0,2,0,1,3.544069353,1.641852297,176.5053055
112.4147303,-0.034957215,1679.798321,0.074429207,14.53239663,41.29190396,5.213805907,4.714779221,0.07674441,44.84041873,1.911438925,88.55745844,182.4075883,0.36710696,1932.073724,1.001574399,1.054676034,1.015348882,1.003495721,3,4,0,0,-3.929705895,1.115280205,0.361832949,12637.07159,0.001222007,211.1905519,0.5,0.999181464,1,1,0,0,0,1.329877242,1.345301531,187.5206126
95.00547548,0.012473822,1489.003816,0.09743841,11.5560575,54.49149447,3.525608737,0.121482331,0.335557659,44.01343078,1.089833526,56.65255697,189.9992622,0.598538446,1645.529052,1.156960466,1.084439425,1.067111532,1.001247382,23,4,0,0,1.185081405,3.877723598,0.040764327,9026.040371,0.000155596,133.542465,0.5,0.986687055,1,2,0,0,0,3.984797554,0.436289616,232.9821542
92.34392053,0.029897451,368.9437104,0.069347823,18.41557653,45.26978755,5.793850637,4.428825761,0.206386889,76.47433951,1.912938151,90.21464575,217.7439339,0.512104283,1753.110343,0.8,1.015844235,1.041277378,1.002989745,12,5,1,0,2.760847828,3.800733544,0.914051569,8527.39966,0.000893858,339.1334591,0.828146986,0.908905985,0,1,1,2,1,1.394349607,0.649975487,169.2012737
52.57122602,-0.071539061,250.2062222,0.009803826,19.62697623,75.71619486,4.362280106,9.306579941,0.364134032,10,1.8059534,54.11810572,184.2176103,0.650777862,1629.757178,0.984007731,1.003730238,1.072826806,1.007153906,15,2,0,0,-3.760896168,7.14684999,3.388842478,2763.733805,0.005117837,385.2181958,0.5,1.002026336,1,1,2,2,1,4.88965072,0.597647386,213.2770717
48.01898092,0.007921179,1511.356111,0.002830899,35,81.79235836,2.568396403,3.636921515,0.054722564,56.15126782,1.0739896,97.28101766,159.8079124,0.308519105,1743.234176,1.007981908,1.15,1.010944513,1.000792118,10,6,1,0,0.380366927,1.915289724,0.199021669,2305.822529,6.27E-05,1225,1.169355674,1.012906664,0,3,2,2,2,4.666565262,1.969417645,174.6183874
73.92014252,-0.020674608,158.5661646,0.068193983,32.02788898,82.82541748,6.68595286,2.155027808,0.372791289,37.06316914,1.64765979,76.53050931,194.6078346,0.884523264,2141.655927,1.145980346,1.12027889,1.074558258,1.002067461,20,6,1,0,-1.528269967,11.93971802,0.803375594,5464.18747,0.000427439,1025.785673,0.50139472,0.901364515,1,1,1,0,2,2.939394197,1.096362536,217.4685324
119.7658233,-0.037495431,426.1553256,0.008287701,17.84921625,80.85679465,3.854898086,9.251933117,0.350565419,59.14955389,1.627412823,82.5142004,158.5301428,0.901024877,2092.348043,1.071702865,1.021507837,1.070113084,1.003749543,11,5,1,0,-4.490671162,6.257317982,3.243407814,14343.85243,0.001405907,318.5945208,0.5,1.014306834,0,3,0,3,1,2.698331734,1.643108858,207.8782738
73.99775737,-0.035558134,1208.582362,0.079076066,19.22268152,55.9580886,5.116672645,2.03080107,0.040951864,42.50718476,1.262690494,58.84064695,165.7969696,0.441257608,1794.973968,1.146631814,1.007773185,1.008190373,1.003555813,1,5,1,0,-2.631222159,0.787204633,0.083165089,5475.668096,0.001264381,369.5114848,0.574438824,1.02111747,0,3,0,3,0,3.255593542,1.0224611,207.3391683
54.75995226,0.020901768,1699.142123,0.056288944,22.30220381,56.18164693,7.361820263,2.21911648,0.687662256,22.85746213,1.015230646,80.87023394,153.443823,0.419294632,1756.057257,1.1622266,1.023022038,1.137532451,1.002090177,21,5,1,0,1.144579821,15.33638379,1.526002645,2998.652371,0.000436884,497.388295,0.5,1.057817202,1,2,2,2,0,4.498368342,0.359559385,219.2489206
99.37155744,-0.028164201,1518.742085,0.020371144,12.63877995,50.33245098,3.788192381,0.773483046,0.224377694,52.70797273,1.78935232,65.33963429,198.8738735,0.565708618,1616.665407,1.037114942,1.0736122,1.044875539,1.00281642,23,1,0,0,-2.79872052,2.835860298,0.173552342,9874.706428,0.000793222,159.7387586,0.530413069,1.032225554,1,1,1,2,1,0.823382563,1.142515075,226.9090089
103.2218227,0.006810556,1381.909129,0.049597408,27.66357305,50.27076488,1.368158739,0.714348815,0.30571171,51.83705524,1.94851636,88.33751281,176.1522606,0.548042182,1743.836445,0.972835739,1.07663573,1.061142342,1.000681056,19,6,1,1,0.702997995,8.457078212,0.218384798,10654.74467,4.64E-05,765.2732739,0.502190854,0.987525117,1,1,2,3,0,2.80187004,1.896173239,167.3860669
78.30389119,0.015310343,1579.251817,0.008849824,21.53425005,60.41854102,2.469182289,3.034714573,0.096720605,39.00861836,1.301557742,88.76670786,217.0526786,0.911913801,1937.647742,1.049826705,1.015342501,1.019344121,1.001531034,19,5,1,1,1.198859421,2.082805688,0.293519429,6131.499375,0.000234407,463.7239252,0.5,1.0333574,1,2,2,2,2,3.610559581,0.29106854,240.654123
89.68613498,0.010277715,990.6899313,0.004960812,12.07769707,89.08749589,1.712397163,0.449280247,0.489957974,59.52854043,1.757772903,55.14247016,200.5338084,0.972341053,1708.248718,0.953889239,1.079223029,1.097991595,1.001027771,4,1,0,0,0.921768499,5.917563987,0.22012844,8043.602807,0.000105631,145.8707664,0.663742957,1.016272377,0,1,1,0,0,1.878134018,0.650230844,200.786762
63.33431505,0.029869618,1063.829241,0.029031472,26.23048244,40.21644738,3.153155733,5.304893415,0.01462589,67.0719553,1.994850551,93.96297201,165.4454781,0.383760035,1903.242801,0.885096964,1.062304824,1.002925178,1.002986962,3,5,1,0,1.891771782,0.38364414,0.077588785,4011.235463,0.000892194,688.0382093,1.059014458,1.07868592,0,1,2,3,0,0.757594331,1.70169075,183.4668179
36.79465113,0.066917915,817.3714319,0.012750764,6.558560884,74.91575647,3.892616602,3.706363381,0.197197749,34.12953417,1.703932029,58.16958338,184.9646687,0.481557762,1754.250362,0.965300949,1.134414391,1.03943955,1.006691791,14,6,1,0,2.462221327,1.293333442,0.730886515,1353.846352,0.004478007,43.01472087,0.927567815,1.001188183,1,1,2,1,0,2.524572801,1.170560592,186.4341998
58.8463389,-0.1,484.439274,0.097922035,7.255038543,78.24100892,0.548973316,1.228214906,0.592439617,76.50990544,1.714209219,78.95738111,203.1940064,0.884387715,1807.302639,0.807064705,1.127449615,1.118487923,1.01,8,1,0,1,-5.88463389,4.298172255,0.727643168,3462.891602,0.01,52.63558426,1.300164239,0.973338159,0,2,1,1,2,4.908319038,0.780011969,176.9964534
79.79011547,0.046975279,967.9309737,0.084437519,18.13812988,81.40088898,3.81703768,0.142248077,0.232290849,23.70164147,1.865679178,78.85515717,150,0.911533657,1586.928086,1.10525182,1.018618701,1.04645817,1.004697528,8,3,0,1,3.748162958,4.213321584,0.033042927,6366.462526,0.002206677,328.9917556,0.5,0.996194333,1,2,0,3,2,4.077472313,1.922903715,178.7019196
103.8453318,0.041595541,1144.712231,0.055007313,23.22913712,75.37544637,3.814637292,0.3684244,0.260230215,33.98671466,1.297543713,65.37951189,162.0295363,0.454044933,2102.918401,1.2,1.032291371,1.052046043,1.004159554,10,6,1,0,4.319502783,6.044923337,0.095875161,10783.85293,0.001730189,539.5928115,0.5,0.974360929,0,1,1,0,0,4.451256238,0.597935643,203.8915625
117.4393683,-0.02615443,414.1862989,0.060549242,10.68384363,60.3066478,3.330055264,0.508575514,0.347512361,49.29676415,1.30899839,75.05555006,196.9515341,0.814920537,1662.269792,1.019999321,1.093161564,1.069502472,1.002615443,1,4,0,0,-3.071559771,3.712767723,0.176736278,13792.00522,0.000684054,114.1445147,0.5,0.984232127,0,2,1,2,2,2.31702814,1.284514613,212.9078008
35.36803689,0.1,1975.477082,0.061506417,27.09163484,75.67377006,1.269776008,1.334066224,0.063694632,52.45114508,1.600200978,52.78256327,150,0.901145216,1932.50456,1.138376775,1.070916348,1.012738926,1.01,7,3,0,1,3.536803689,1.7255917,0.084972857,1250.898033,0.01,733.9566784,1.483009793,0.940208646,1,1,0,2,1,1.967786054,1.088205107,161.3811692
100.9169468,0.011067862,436.4834222,0.088021891,26.59099286,72.32270811,4.252859563,1.572574024,0.33640967,82.22489672,1.504177621,50.97126779,194.267677,0.843349683,1500,0.846430774,1.065909929,1.067281934,1.001106786,12,6,1,0,1.11693483,8.945467142,0.529029109,10184.23016,0.000122498,707.0809015,0.814777887,1.025327157,1,3,1,1,1,4.318982467,1.282718958,191.3129716
113.1795825,0.002596114,1344.727788,0.011342435,-1.20445237,55.93160822,4.099928394,0.257983976,0.332631522,54.77008836,1.755604121,86.57327415,181.3151874,0.648973265,1500,1.120823252,1.212044524,1.066526304,1.000259611,5,3,0,0,0.29382713,-0.400638825,0.085813602,12809.61789,6.74E-06,1.450705511,0.5,1.034765153,0,0,2,3,1,4.616004002,0.704441694,221.6515332
39.57099383,-0.066932547,548.5929437,0.032970766,-7.512464351,65.71186837,5.732256381,4.83071229,0.165084852,66.1040969,1.70630956,92.24213949,194.2516711,0.969033705,1862.498667,0.950247785,1.275124644,1.03301697,1.006693255,19,2,0,1,-2.648587421,-1.240194067,0.797477424,1565.863552,0.004479966,56.43712062,1.5,1.034199742,1,3,1,3,0,4.54115974,1.512156399,220.8849139
41.20405199,0.004586808,805.9897144,0.096685283,9.047599929,74.21126832,7.82947799,9.152933107,0.133146669,55.23799896,1.832058145,64.09296872,162.1194173,0.45749963,1750.023209,0.913743362,1.109524001,1.026629334,1.000458681,12,3,0,0,0.188995062,1.204657789,1.218682551,1697.773901,2.10E-05,81.85906448,1.340596283,1.055510558,0,2,2,3,1,4.31146211,0.999786684,181.810504
69.43743252,-0.1,1272.405426,0.03409188,15.62458488,47.01905705,5.544645347,0.166907136,0.252911393,34.71262896,1.62791927,80.98178468,190.6959487,0.455634153,1747.421833,0.904759626,1.043754151,1.050582279,1.01,8,2,0,1,-6.943743252,3.951635529,0.042212716,4821.557036,0.01,244.1276526,0.5,0.953528665,1,2,0,3,2,0.955163273,0.747423888,175.125745
64.07224151,0.023250475,610.307024,0.033603802,0.792692043,76.6326191,3.069943838,1.849357856,0.209356686,52.54046045,1.2253541,92.38828901,188.3365157,0.534839919,1796.547358,0.974847551,1.19207308,1.041871337,1.002325048,5,2,0,0,1.489710063,0.165955379,0.387175432,4105.252133,0.000540585,0.628360676,0.820019079,0.997965954,1,2,2,0,0,3.372621918,0.273612221,202.2918081
61.75457285,-0.009908148,1972.217226,0.037215559,4.672504373,70.08431612,0.371779567,0.690208245,0.394520332,57.56768585,1.543661986,70.52613265,162.1769309,0.305225606,1825.319805,1.020653522,1.153274956,1.078904066,1.000990815,5,0,0,0,-0.611873433,1.843397979,0.272301186,3813.627268,9.82E-05,21.83229712,0.932201183,0.993792526,0,0,2,3,2,1.945395013,0.500038934,166.926337
61.8359908,0.022912003,143.2376353,0.096781052,12.04973248,58.22256451,0.868859212,3.229141488,0.07229408,65.20908348,1.999153771,84.50338199,154.1181737,0.312031865,1875.536861,1.077476524,1.079502675,1.014458816,1.0022912,19,5,1,1,1.416786383,0.871124328,0.233447814,3823.689759,0.00052496,145.1960529,1.05454902,0.974334754,0,1,2,1,2,3.185516274,0.970006808,166.0520557
31.51686133,-0.001906981,1699.955695,0.090394116,2.202470038,66.46415654,10.23621498,0.030148498,0.278673076,43.61920199,1.103500459,51.6054199,187.7835946,0.879653896,1500,1.071304541,1.1779753,1.055734615,1.000190698,0,0,0,0,-0.060102067,0.6137691,0.008401575,993.312548,3.64E-06,4.85087427,1.383995746,1.055014953,1,2,1,1,2,0.636744964,0.647492057,227.6782413
102.9977425,0.1,1728.833027,0.053410212,16.73660424,48.21190881,10.15414496,1.243554918,0.095382419,47.54582728,1.75813906,58.93186241,176.433222,0.445632932,1645.556983,0.907426219,1.032633958,1.019076484,1.01,0,4,0,0,10.29977425,1.596377792,0.118613276,10608.53496,0.01,280.1139216,0.5,1.073213613,1,0,0,3,1,3.894919369,0.695351622,204.1790057
67.93916537,-0.016326687,1627.564065,0.087136286,3.185942268,48.78590148,9.11945599,1.612085057,0.572519562,31.6305686,1.070475041,66.086877,156.0765671,0.30488672,1651.521378,0.949985656,1.168140577,1.114503912,1.001632669,5,4,0,0,-1.109221478,1.824014271,0.92295023,4615.730191,0.000266561,10.15022813,0.5,1.019814062,1,3,0,2,0,3.254148561,0.406305284,165.3201128
49.02046136,0.027865737,345.0533068,0.004116887,22.90834234,80.34368332,0.55866547,1.888129347,0.456680717,85.98558248,1.259515114,71.18614424,155.6816173,0.758129876,1704.194518,0.982529418,1.029083423,1.091336143,1.002786574,23,1,0,0,1.365991307,10.4617982,0.862272264,2403.005632,0.000776499,524.7921489,1.5,0.960775258,0,3,2,0,1,1.332430973,0.27967443,159.7610019
39.143822,0.040040157,1267.186427,0.094214575,19.01247916,43.35135084,5.424606602,1.611273851,0.396130453,61.25318342,1.891608803,78.59440559,179.637181,0.464734546,1762.961741,0.912631911,1.009875208,1.079226091,1.004004016,17,0,0,1,1.567324766,7.531421983,0.63827464,1532.2388,0.001603214,361.474364,1.5,1.043199127,1,2,1,3,2,2.447445574,0.88170974,165.0588397
81.8656599,0.010115125,1915.374768,0.098586366,20.63304477,66.56259758,5.234238893,6.391681975,0.418908343,66.1581474,1.061026283,67.56512236,164.6640541,0.720448826,1856.814631,0.906646212,1.006330448,1.083781669,1.001011512,19,3,0,1,0.828081372,8.643354587,2.677528902,6701.986271,0.000102316,425.7225366,0.808130631,0.962701715,1,2,2,1,1,2.617372656,1.257580712,159.3217213
119.27137,-0.017023121,501.5527424,0.077178073,31.58054104,74.77861079,2.518680873,1.522488742,0.70527869,49.91973948,1.896013705,94.6315726,162.0625332,0.58052294,1737.719251,1.185730699,1.11580541,1.141055738,1.001702312,16,2,0,0,-2.03037094,22.27308262,1.073778866,14225.65971,0.000289787,997.3305726,0.5,0.958832897,1,3,2,3,2,0.948336781,1.583826418,218.1999193
68.9204657,-0.012854551,383.9216993,0.08970639,12.39846745,53.44322342,5.802514762,1.727760567,0.117847096,58.93832205,1.660209348,92.09337776,187.6576286,0.451282767,1807.860282,1.094130995,1.076015325,1.023569419,1.001285455,13,5,1,0,-0.885941639,1.461123379,0.203611565,4750.030593,0.000165239,153.7219951,0.855164303,0.9,1,0,0,1,2,0.533583165,1.807617749,187.0097907
119.3227545,0.032214347,711.9044889,0.0166055,19.00639579,88.81619979,7.836547719,2.495248875,0.344582896,10,1.894113646,92.64522527,182.516485,0.267575448,1994.280414,1.047109017,1.009936042,1.068916579,1.003221435,15,2,0,0,3.843904654,6.549278903,0.859820083,14237.91974,0.001037764,361.243081,0.5,1.075668097,0,3,0,0,0,1.925427171,0.145205367,220.9195368
38.2727412,0.098402072,1977.648841,0.046930536,11.45786707,68.27009883,2.733884734,5.422526923,0.285492229,35.37003962,1.210881034,55.45827961,194.7534738,0.759299348,1500,1.048581849,1.085421329,1.057098446,1.009840207,5,5,1,0,3.766117051,3.271132012,1.548089299,1464.802719,0.009682968,131.2827178,0.924157468,1.001904587,1,0,2,2,2,1.438377436,1.754034171,226.2784125
54.8873114,0.049115552,241.274696,0.037347915,13.05710532,52.82087398,6.124483303,1.313715738,0.227643797,40.31867457,1.313006827,56.87694924,160.2154226,0.70236031,1943.712343,0.987306388,1.069428947,1.045528759,1.004911555,17,0,0,1,2.695820586,2.972369038,0.299059239,3012.616952,0.002412337,170.4879992,0.734571863,1.067846054,1,3,1,2,1,1.121426507,1.095035092,181.9602484
117.191312,0.043179677,1471.157696,0.080002326,13.33020397,75.65233143,4.424401866,2.351493812,0.195342699,65.69745029,1.757607841,90.90062851,157.6701587,0.791637384,1745.604107,1.026879909,1.06669796,1.03906854,1.004317968,1,4,0,0,5.060283057,2.60395802,0.459347148,13733.80361,0.001864485,177.6943379,0.560600007,1.009628239,1,3,1,0,2,2.458117749,1.66828201,178.6861018
44.68575233,0.060577302,135.6984307,0.056814745,8.813013754,75.66493911,5.591302789,0.0947727,0.130236102,52.58256074,1.010272482,78.33619768,178.366924,0.575783766,1523.32918,1.025162071,1.111869862,1.02604722,1.00605773,16,5,1,0,2.706942298,1.147772561,0.012342827,1996.816462,0.003669609,77.66921142,1.176718708,1.0530836,0,1,1,3,2,1.635879354,1.525064301,210.1934941
51.78371796,-0.026246301,751.1829544,0.080685454,19.0488168,45.04123837,7.423082085,0.651480509,0.540639773,31.78265313,1.74615321,91.10441311,205.6716116,0.779388691,1583.548529,1.2,1.009511832,1.108127955,1.00262463,2,5,1,0,-1.35913105,10.29854799,0.352216274,2681.553446,0.000688868,362.8574216,0.613757652,1.059909854,1,0,1,2,1,1.078944399,1.970709292,260
107.1456118,-0.030729537,772.8930892,0.024604803,12.85189956,70.28699422,6.550450103,4.673900613,0.24900435,87.81200095,1.29486757,92.50260577,150,0.898354187,2236.34106,1.032281715,1.071481004,1.04980087,1.003072954,11,2,0,0,-3.292534991,3.2001789,1.163821585,11480.18214,0.000944304,165.1713223,0.819557604,0.957832067,1,3,2,2,1,4.276780231,0.779999614,153.6983952
94.4612718,0.03841468,1871.225117,0.08681206,22.94955601,53.67041431,3.734440213,0.64155137,0.158157478,29.49801082,1.408002496,55.97231893,231.8563583,0.704872557,2046.368966,1.154933069,1.02949556,1.031631496,1.003841468,7,1,0,1,3.628699511,3.629643904,0.101466147,8922.93187,0.001475688,526.682121,0.5,0.953329558,0,2,1,2,1,3.654002364,1.892301899,260
98.45188649,0.013640586,1861.984776,0.053446657,19.64922576,44.00294204,2.338684376,0.788216966,0.470309798,85.68687283,1.024760189,75.49045866,176.6827009,0.786266952,1721.57064,0.963866719,1.003507742,1.09406196,1.001364059,22,6,1,0,1.34294143,9.241223405,0.370706162,9692.773954,0.000186066,386.092073,0.87034262,1.021184047,0,1,0,0,1,0.546532655,1.576330598,179.5168456
72.99690275,0.086082126,677.3469197,0.075564904,31.73782109,41.59882775,4.496467831,1.244066516,0.027605191,39.6888285,1.455932188,94.98652716,182.9147694,0.718780755,1500,0.909395471,1.117378211,1.005521038,1.008608213,10,3,0,0,6.28372857,0.876128603,0.034342693,5328.547811,0.007410132,1007.289288,0.543705651,0.967977504,1,3,2,1,1,3.66569736,1.389628528,180.7136742
